https://refugies.info/fr/dispositif/602a56342bb80b0014cc570b;5,5 mois;Inscrit à Pôle emploi et CIR terminé;Exactement;5.5;mois;;;;;;Avoir signé le CIR et terminé les cours OFII, Être inscrit à Pôle Emploi;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/602bcfc31a1ab20014fc7d08;6 semaines;;Exactement;6;semaines;;;;;;Avoir son titre de séjour ou son récépissé;Primo-arrivants;;FALSE;FALSE;
https://refugies.info/fr/dispositif/602d2284925f80001440a646;Selon votre situation financière;;;;;;;;;;;;;FALSE;TRUE;Ajouter qq part "Durée : Selon votre situation financière"
https://refugies.info/fr/dispositif/603396d1fdf6f80014caf002;6 à 12 mois;;Entre;6 - 12;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/6035048866ec880014e6e849;6 à 12 mois;;Entre;6 - 12;mois;;;;;;Avoir signé le CIR et terminé les cours OFII;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/6039082a6b9f7e0014892600;Personnalisée;Signature du CIR;;;;;;;;;Avoir signé le CIR et terminé les cours OFII;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/603e59acb19e1a00154b3ea8;2 ans;;Exactement;2;années;;;;;;;;;FALSE;FALSE;Pôle Edito : le formulaire du C'est quoi et Comment je m'engage va vers un site en maintenance
https://refugies.info/fr/dispositif/603f9ed06aec1700143471b3;;Être domicilié dans le Cantal;;;;;;;;;;;;TRUE;TRUE;Ajouter qq part "Être domicilié dans le Cantal "
https://refugies.info/fr/dispositif/603fc01d7e319900146336a5;100 heures;;Exactement;100;heures;;;;;;Avoir signé le CIR et terminé les cours OFII;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/60421a384cab920014345def;;Il faut être inscrit à Pole emploi;Exactement;200;heures;;;;;;Être inscrit à Pôle Emploi;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/60422bf3e98c27001596cbb5;1 matinée;Il faut avoir une carte vitale<br>;Exactement;1;demi-journées;;;;;;;;;FALSE;TRUE;Ajouter qq part "Il faut avoir une carte vitale"
https://refugies.info/fr/dispositif/6044c5faf46a4800149ac61a;10 semaines;Seulement pour les femmes<br>;Exactement;10;semaines;Exactement;8;heures;semaine;;;;Femmes;FALSE;FALSE;
https://refugies.info/fr/dispositif/60473439065cf90014a4a3da;Au trajet, mois ou année<br>;;;;;;;;;;;;;TRUE;FALSE;
https://refugies.info/fr/dispositif/6049fa9acc6c420014548604;12 mois<br>;N'être ni en emploi, ni en formation;Exactement;1;années;;;;;;;;;FALSE;TRUE;Ajouter qq part "N'être ni en emploi, ni en formation."
